S0,sigma,r,T,barriere,coupon,moneyness,prix_mc
84.32592551999271,0.13910593901297968,0.023782476319515015,3.0,100.0,0.1063837185318337,0.8432592551999271,1.0059469015150093
77.0387570777382,0.16106046216606892,0.029926028810045937,2.0,100.0,0.07984344338082422,0.770387570777382,0.9631266789892174
104.5446471594121,0.33071833994791733,0.028305274981807002,2.0,100.0,0.1199547050909023,1.045446471594121,1.0299538223885367
108.87821809211412,0.22765169778155286,0.030755581266043257,2.0,100.0,0.08050797639541471,1.0887821809211413,1.0050399999293633
75.8293914463928,0.26962478192576145,0.015596759089079764,1.0,100.0,0.06045656350464785,0.758293914463928,0.9926190899823716
100.60465291496405,0.10630274709590823,0.030525660060531083,2.0,100.0,0.07813086609544742,1.0060465291496405,1.0051787791027584
86.3247887598969,0.11032939257199438,0.019696752555488434,1.0,100.0,0.1019815229249561,0.8632478875989691,0.9928750290746902
107.2586395204725,0.23374766494810487,0.01737325395952765,1.0,100.0,0.109355643043104,1.072586395204725,1.0483993087884147
83.71832145024958,0.3449965729604871,0.01259336875144765,2.0,100.0,0.08220723094233837,0.8371832145024958,1.0143753897204444
109.5468869051233,0.3655716636122696,0.04050610235024564,2.0,100.0,0.09161337887409078,1.095468869051233,0.9881984285359294
94.33676731502688,0.12601197027869207,0.0270976768342624,1.0,100.0,0.10914230474784031,0.9433676731502687,1.0152885886938228
121.83649943683673,0.2615089306303069,0.03506574733247034,1.0,100.0,0.10694823259988238,1.2183649943683674,1.0463555586430275
81.87604720729966,0.3739689058837812,0.039103733732189734,2.0,100.0,0.09604067337527929,0.8187604720729966,0.9697666195985523
92.05331755251292,0.21639182631936593,0.03717266661254214,1.0,100.0,0.10705189729755984,0.9205331755251293,1.0024368845857068
80.67367606202946,0.3488697494285106,0.02882002876358729,1.0,100.0,0.0903137530858046,0.8067367606202945,0.9934405735194096
121.23468091392814,0.14010869631983086,0.025515941158069193,2.0,100.0,0.05032537182476965,1.2123468091392815,0.9969509511701209
118.86696766904905,0.38061834690033963,0.02503839638562655,2.0,100.0,0.052888674908155624,1.1886696766904905,0.9921351590547491
87.89708138575779,0.32542699525939084,0.035601951877202255,3.0,100.0,0.11858658794667282,0.8789708138575779,0.9866235041321231
107.99920230170895,0.38240031783607054,0.029791774197674935,2.0,100.0,0.06014944294018937,1.0799920230170894,0.9845574639101633
115.8611100100608,0.302985170065752,0.04396528991954043,2.0,100.0,0.0783161486176424,1.158611100100608,0.9775213016579422
102.76004057997312,0.20902117959982813,0.044988079373068486,2.0,100.0,0.11536678925069775,1.0276004057997312,1.0034502942062238
101.48252891780032,0.38145435175741677,0.01682241512026074,3.0,100.0,0.06365276393131346,1.0148252891780032,1.001137792037427
87.09261454502258,0.18267003289275355,0.015449346061829025,1.0,100.0,0.10906539411265505,0.8709261454502258,1.0088758449328
79.65513839029497,0.19965175661851978,0.03521603704143998,2.0,100.0,0.10727872977117132,0.7965513839029497,0.9755835512054502
119.86078789766634,0.3102425254005221,0.02204902992249118,2.0,100.0,0.11904307581859377,1.1986078789766634,1.0552990472190793
120.02090285816652,0.3295948898576159,0.010742828750603955,3.0,100.0,0.06971772835537178,1.2002090285816651,1.0310259999345694
106.65507286366339,0.3788210451547462,0.045545706774518205,3.0,100.0,0.07207277487661022,1.066550728636634,0.9292326498478749
91.95148955243504,0.16144072271686286,0.01907603068975233,3.0,100.0,0.11320146007404505,0.9195148955243504,1.0375570731309773
92.46047873063304,0.3393994105657672,0.04717122606743236,1.0,100.0,0.06638553414415957,0.9246047873063304,0.9786721437303555
111.29778394351197,0.32156381601908907,0.038697378035130146,3.0,100.0,0.08835306698909763,1.1129778394351197,0.9642633454796917
119.85551299762885,0.11913836687607937,0.04050613959645937,1.0,100.0,0.09951414714337393,1.1985551299762884,1.0529045528103136
119.35432121325587,0.2161669423630621,0.018058459831726416,2.0,100.0,0.069031897168402,1.1935432121325587,1.0257440758306076
113.99377729288119,0.1848296371180296,0.019367777024672517,2.0,100.0,0.11568890618113312,1.1399377729288118,1.062925851660349
107.1015823077144,0.19134712730620915,0.030850710152962632,2.0,100.0,0.09659882836517442,1.071015823077144,1.0180678379819335
79.20699824975244,0.3948840638664103,0.016883994105994487,3.0,100.0,0.05329975157888776,0.7920699824975245,0.9849821022990702
83.0814357047307,0.2928332240439784,0.02221726770732129,2.0,100.0,0.059501627188263975,0.830814357047307,0.9845975985611197
119.92770942635396,0.3153028473380499,0.02285849911791218,3.0,100.0,0.06335470990640946,1.1992770942635396,0.991139532359208
105.3214529829795,0.3929852911945028,0.016385197330110565,1.0,100.0,0.06714701547954148,1.053214529829795,1.016683713266896
75.45985258083148,0.21316053473729163,0.01820731333580643,2.0,100.0,0.10114741590206056,0.7545985258083148,0.9948844706009887
80.0735771433016,0.3405520505358418,0.04154207368033026,1.0,100.0,0.05622546713288277,0.8007357714330161,0.9725884087524328
108.17508845540279,0.23035928899134864,0.016687834181890734,3.0,100.0,0.07454162705932942,1.0817508845540278,1.0182561966272508
75.25307919231093,0.360860101544494,0.0111382956737569,3.0,100.0,0.11379683263296012,0.7525307919231093,1.0347123154614577
83.04040257087493,0.15419726239339096,0.03517419770515754,2.0,100.0,0.08896673804359029,0.8304040257087493,0.9694839562728438
102.4366894683293,0.38430585311928395,0.049039324775698,2.0,100.0,0.0685847594686975,1.0243668946832931,0.9513328962768662
109.59475988463467,0.1656315125232639,0.023248552584924857,3.0,100.0,0.11699394075362168,1.0959475988463467,1.04355443495177
